_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,dist_to_marina_bay,latitude,longitude,nearest_station_0,dist_to_station_0
117957,390000.0,2022,12,2022-12-01,West,Jurong East,3.0,5.0,64.0,90.25,16.03,1.34865823382569,103.731789499274,Chinese Garden MRT,0.7
117956,343000.0,2022,12,2022-12-01,West,Jurong East,3.0,2.0,74.0,61.0,16.18,1.34835818598708,103.730092202588,Chinese Garden MRT,0.72
117955,355000.0,2022,12,2022-12-01,West,Jurong East,3.0,2.0,67.0,59.25,14.56,1.34206406490644,103.743306656115,Jurong East MRT,0.99
117954,342000.0,2022,12,2022-12-01,West,Jurong East,3.0,5.0,67.0,58.75,14.6,1.34190350538593,103.74279685963,Jurong East MRT,0.97
117953,350000.0,2022,12,2022-12-01,West,Jurong East,3.0,5.0,68.0,59.0,15.0,1.34417454623856,103.739875551045,Chinese Garden MRT,0.83
117952,375000.0,2022,12,2022-12-01,West,Jurong East,3.0,8.0,68.0,59.416666666666664,14.81,1.34382869717494,103.741654163177,Chinese Garden MRT,1.02
117951,342000.0,2022,12,2022-12-01,West,Jurong East,3.0,2.0,67.0,58.75,14.69,1.3416807983165,103.741783307334,Jurong East MRT,0.94
117950,362888.0,2022,12,2022-12-01,West,Jurong East,3.0,11.0,68.0,59.416666666666664,14.81,1.34382869717494,103.741654163177,Chinese Garden MRT,1.02
117949,360000.0,2022,12,2022-12-01,West,Jurong East,3.0,11.0,68.0,59.416666666666664,14.81,1.34382869717494,103.741654163177,Chinese Garden MRT,1.02
117948,365000.0,2022,12,2022-12-01,West,Jurong East,3.0,8.0,67.0,59.166666666666664,15.14,1.34451804267549,103.738630332612,Chinese Garden MRT,0.71
117947,440000.0,2022,12,2022-12-01,West,Jurong East,3.0,14.0,82.0,59.333333333333336,14.89,1.34227314306725,103.740101374257,Chinese Garden MRT,0.84
117946,345000.0,2022,12,2022-12-01,West,Jurong East,3.0,2.0,67.0,58.833333333333336,14.69,1.3416807983165,103.741783307334,Jurong East MRT,0.94
117945,400000.0,2022,12,2022-12-01,West,Jurong East,3.0,8.0,67.0,59.333333333333336,14.86,1.33928625957387,103.738985189412,Jurong East MRT,0.77
117944,372000.0,2022,12,2022-12-01,West,Jurong East,3.0,8.0,67.0,59.416666666666664,14.7,1.33866911059386,103.740292528065,Jurong East MRT,0.65
117943,360000.0,2022,12,2022-12-01,West,Jurong East,3.0,5.0,67.0,58.25,14.7,1.33982600141552,103.740822151959,Jurong East MRT,0.76
117942,358000.0,2022,12,2022-12-01,West,Jurong East,3.0,5.0,67.0,58.333333333333336,14.71,1.34037462134713,103.740936554727,Jurong East MRT,0.81
117941,390000.0,2022,12,2022-12-01,West,Jurong East,3.0,8.0,68.0,58.5,14.8,1.33609657873553,103.738219191663,Jurong East MRT,0.56
117940,380000.0,2022,12,2022-12-01,West,Jurong East,3.0,5.0,74.0,59.5,16.11,1.34920755762646,103.731256052741,Chinese Garden MRT,0.77
117939,900000.0,2022,12,2022-12-01,North-East,Hougang,5.5,11.0,142.0,60.666666666666664,7.94,1.35172355247142,103.886487164914,Kovan MRT,0.95
117938,900000.0,2022,12,2022-12-01,North-East,Hougang,5.5,8.0,148.0,60.833333333333336,7.79,1.3514922855912,103.88323988763,Kovan MRT,0.98
117937,853000.0,2022,12,2022-12-01,North-East,Hougang,5.5,11.0,148.0,60.833333333333336,7.79,1.3514922855912,103.88323988763,Kovan MRT,0.98
117936,790000.0,2022,12,2022-12-01,North-East,Hougang,5.5,5.0,151.0,60.833333333333336,7.84,1.35085299679097,103.88632991316,Kovan MRT,1.04
117935,685000.0,2022,12,2022-12-01,North-East,Hougang,5.5,2.0,137.0,76.08333333333333,10.55,1.37822040565811,103.879420458522,Layar LRT,1.53
117934,850000.0,2022,12,2022-12-01,North-East,Hougang,5.5,2.0,146.0,68.83333333333333,8.34,1.35660452605974,103.883650629313,Kovan MRT,0.43
117933,1038000.0,2022,12,2022-12-01,North-East,Hougang,5.5,5.0,148.0,68.91666666666667,8.34,1.35660452605974,103.883650629313,Kovan MRT,0.43
117932,880000.0,2022,12,2022-12-01,North-East,Hougang,5.5,11.0,148.0,61.333333333333336,10.65,1.37294940390172,103.899211338772,Hougang MRT,0.78
117931,882000.0,2022,12,2022-12-01,North-East,Hougang,5.5,2.0,145.0,64.33333333333333,10.65,1.37583341032049,103.891885076183,Hougang MRT,0.51
117930,880000.0,2022,12,2022-12-01,North-East,Hougang,5.0,17.0,115.0,92.41666666666667,11.47,1.37881205219672,103.904229621366,Bakau LRT,1.02
117929,740000.0,2022,12,2022-12-01,North-East,Hougang,5.0,8.0,113.0,93.58333333333333,11.15,1.37667371760412,103.901954069082,Bakau LRT,1.31
117928,928000.0,2022,12,2022-12-01,North-East,Hougang,5.0,17.0,112.0,91.0,10.93,1.37518254401411,103.900405982824,Hougang MRT,0.99
117927,678000.0,2022,12,2022-12-01,North-East,Hougang,5.0,11.0,132.0,61.0,7.94,1.35302664004115,103.882887594334,Kovan MRT,0.83
117926,690000.0,2022,12,2022-12-01,North-East,Hougang,5.0,14.0,120.0,74.41666666666667,10.46,1.37639888861394,103.884100743983,Hougang MRT,1.08
117925,641000.0,2022,12,2022-12-01,North-East,Hougang,5.0,8.0,121.0,75.5,10.25,1.37559305335225,103.878761073257,Layar LRT,1.83
117924,550000.0,2022,12,2022-12-01,North-East,Hougang,5.0,2.0,116.0,75.5,10.38,1.37663567897449,103.879787450961,Layar LRT,1.71
117923,590000.0,2022,12,2022-12-01,North-East,Hougang,5.0,5.0,122.0,74.0,10.65,1.37844828552468,103.882856903411,Buangkok MRT,1.24
117922,718000.0,2022,12,2022-12-01,North-East,Hougang,5.0,17.0,120.0,75.33333333333333,10.4,1.37480681507579,103.887708468033,Hougang MRT,0.65
117921,575000.0,2022,12,2022-12-01,North-East,Hougang,5.0,5.0,117.0,73.33333333333333,10.8,1.37843343810997,103.888023147529,Buangkok MRT,0.75
117920,595000.0,2022,12,2022-12-01,North-East,Hougang,5.0,2.0,121.0,65.91666666666667,10.95,1.37912950419349,103.890376362574,Buangkok MRT,0.51
117919,660000.0,2022,12,2022-12-01,North-East,Hougang,5.0,8.0,126.0,61.166666666666664,7.78,1.35252680179377,103.879594937532,Serangoon MRT,0.79
117918,598888.0,2022,12,2022-12-01,North-East,Hougang,5.0,2.0,116.0,75.75,10.52,1.37816668318375,103.87836616705,Layar LRT,1.55
117917,680000.0,2022,12,2022-12-01,North-East,Hougang,5.0,11.0,120.0,74.66666666666667,10.31,1.37491294204266,103.884293734049,Hougang MRT,0.98
117916,615000.0,2022,12,2022-12-01,North-East,Hougang,5.0,5.0,122.0,62.75,9.84,1.37031263468239,103.88512562936,Hougang MRT,0.81
117915,610000.0,2022,12,2022-12-01,North-East,Hougang,5.0,2.0,120.0,63.833333333333336,9.81,1.37127600641449,103.880058705708,Hougang MRT,1.37
117914,595000.0,2022,12,2022-12-01,North-East,Hougang,5.0,8.0,121.0,61.583333333333336,10.52,1.37173981118278,103.898999982217,Hougang MRT,0.74
117913,688000.0,2022,12,2022-12-01,North-East,Hougang,5.0,8.0,131.0,59.916666666666664,10.0,1.36851824459992,103.894583868849,Hougang MRT,0.39
117912,595000.0,2022,12,2022-12-01,North-East,Hougang,5.0,5.0,122.0,62.583333333333336,9.95,1.37067892109565,103.887136594745,Hougang MRT,0.59
117911,585000.0,2022,12,2022-12-01,North-East,Hougang,5.0,2.0,121.0,61.166666666666664,8.97,1.35961214567102,103.891908245303,Kovan MRT,0.76
117910,575000.0,2022,12,2022-12-01,North-East,Hougang,5.0,5.0,120.0,52.0,9.27,1.36282221723956,103.891046555478,Kovan MRT,0.73
117909,612500.0,2022,12,2022-12-01,North-East,Hougang,5.0,2.0,120.0,74.16666666666667,7.99,1.35113637322024,103.889168968814,Kovan MRT,1.1
117908,588000.0,2022,12,2022-12-01,North-East,Hougang,5.0,8.0,110.0,80.25,10.99,1.38209501456331,103.880612695677,Layar LRT,1.11
117907,558000.0,2022,12,2022-12-01,North-East,Hougang,5.0,8.0,110.0,79.58333333333333,10.79,1.38044801592325,103.879579342737,Layar LRT,1.29
117906,514000.0,2022,12,2022-12-01,North-East,Hougang,5.0,2.0,110.0,79.58333333333333,10.79,1.38044801592325,103.879579342737,Layar LRT,1.29
117905,565000.0,2022,12,2022-12-01,North-East,Hougang,5.0,14.0,110.0,79.75,10.74,1.38003167141738,103.879413572555,Layar LRT,1.33
117904,700000.0,2022,12,2022-12-01,North-East,Hougang,4.0,17.0,92.0,92.33333333333333,11.32,1.37732845210704,103.904212191193,Bakau LRT,1.19
117903,630000.0,2022,12,2022-12-01,North-East,Hougang,4.0,11.0,92.0,92.33333333333333,11.52,1.37932250991171,103.904191032446,Bakau LRT,0.97
117902,620000.0,2022,12,2022-12-01,North-East,Hougang,4.0,11.0,92.0,92.33333333333333,11.52,1.37932250991171,103.904191032446,Bakau LRT,0.97
117901,715000.0,2022,12,2022-12-01,North-East,Hougang,4.0,8.0,92.0,94.25,10.25,1.36971560040268,103.897624425125,Hougang MRT,0.61
117900,750000.0,2022,12,2022-12-01,North-East,Hougang,4.0,14.0,92.0,94.25,10.25,1.36971560040268,103.897624425125,Hougang MRT,0.61
117899,680000.0,2022,12,2022-12-01,North-East,Hougang,4.0,14.0,92.0,94.33333333333333,10.2,1.3696172178659,103.896612783518,Hougang MRT,0.51
117898,688888.0,2022,12,2022-12-01,North-East,Hougang,4.0,8.0,92.0,94.33333333333333,10.19,1.36920419004326,103.897512942583,Hougang MRT,0.62
117897,470000.0,2022,12,2022-12-01,North-East,Hougang,4.0,2.0,101.0,74.91666666666667,10.2,1.37465061129558,103.881222888442,Hougang MRT,1.3
117896,485000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,101.0,74.0,10.69,1.37849281015329,103.884016382567,Buangkok MRT,1.12
117895,505000.0,2022,12,2022-12-01,North-East,Hougang,4.0,14.0,93.0,74.0,10.7,1.37888844287052,103.882827300133,Buangkok MRT,1.23
117894,508000.0,2022,12,2022-12-01,North-East,Hougang,4.0,14.0,101.0,76.0,10.46,1.37721886173328,103.880281765819,Layar LRT,1.64
117893,518000.0,2022,12,2022-12-01,North-East,Hougang,4.0,11.0,100.0,74.0,10.64,1.37806574390647,103.884040659173,Buangkok MRT,1.14
117892,453000.0,2022,12,2022-12-01,North-East,Hougang,4.0,2.0,91.0,76.08333333333333,10.61,1.37875948902978,103.879496357849,Layar LRT,1.47
117891,482000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,93.0,74.25,10.73,1.37893748878497,103.883857081014,Buangkok MRT,1.12
117890,510000.0,2022,12,2022-12-01,North-East,Hougang,4.0,8.0,100.0,74.75,10.36,1.37603204309398,103.881497888579,Hougang MRT,1.32
117889,475000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,103.0,63.333333333333336,10.48,1.37616179146764,103.885549843468,Hougang MRT,0.93
117888,528888.0,2022,12,2022-12-01,North-East,Hougang,4.0,11.0,100.0,73.5,10.83,1.3784910931246,103.889006350502,Buangkok MRT,0.67
117887,460000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,99.0,73.33333333333333,10.79,1.37809190365927,103.888989977015,Buangkok MRT,0.7
117886,566000.0,2022,12,2022-12-01,North-East,Hougang,4.0,8.0,92.0,92.33333333333333,9.44,1.36346009799329,103.893576325679,Hougang MRT,0.88
117885,455000.0,2022,12,2022-12-01,North-East,Hougang,4.0,11.0,92.0,61.083333333333336,8.76,1.35738897663765,103.892167860466,Kovan MRT,0.85
117884,575000.0,2022,12,2022-12-01,North-East,Hougang,4.0,11.0,103.0,74.08333333333333,7.76,1.35253849426887,103.878702628192,Serangoon MRT,0.69
117883,575000.0,2022,12,2022-12-01,North-East,Hougang,4.0,8.0,101.0,74.08333333333333,7.72,1.35164022372477,103.880486217946,Serangoon MRT,0.87
117882,598000.0,2022,12,2022-12-01,North-East,Hougang,4.0,8.0,103.0,74.16666666666667,7.76,1.35253849426887,103.878702628192,Serangoon MRT,0.69
117881,450000.0,2022,12,2022-12-01,North-East,Hougang,4.0,2.0,89.0,63.333333333333336,10.18,1.37276572375702,103.887618824824,Hougang MRT,0.55
117880,470000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,104.0,62.166666666666664,9.7,1.3692978923853,103.883826832419,Kovan MRT,1.02
117879,538000.0,2022,12,2022-12-01,North-East,Hougang,4.0,11.0,105.0,65.66666666666667,10.79,1.3761286530375,103.894831285996,Hougang MRT,0.6
117878,470000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,104.0,63.166666666666664,10.02,1.3719503407429,103.88531934969,Hougang MRT,0.79
117877,450000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,84.0,63.583333333333336,10.25,1.37348259766875,103.887463506477,Hougang MRT,0.6
117876,500000.0,2022,12,2022-12-01,North-East,Hougang,4.0,2.0,105.0,66.5,10.93,1.37804393558863,103.893152628592,Buangkok MRT,0.53
117875,440000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,91.0,61.25,10.5,1.37187581039935,103.898239488064,Hougang MRT,0.66
117874,460000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,104.0,59.5,10.13,1.36808005503554,103.898545028031,Hougang MRT,0.77
117873,560000.0,2022,12,2022-12-01,North-East,Hougang,4.0,11.0,104.0,64.0,10.53,1.37511919152466,103.890726071611,Hougang MRT,0.46
117872,570000.0,2022,12,2022-12-01,North-East,Hougang,4.0,8.0,108.0,63.666666666666664,10.57,1.37546896487502,103.890729546346,Hougang MRT,0.5
117871,480000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,99.0,61.666666666666664,9.6,1.36706142659908,103.888077255516,Hougang MRT,0.67
117870,555888.0,2022,12,2022-12-01,North-East,Hougang,4.0,11.0,104.0,68.83333333333333,10.93,1.37697434058101,103.895998625016,Buangkok MRT,0.73
117869,468000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,91.0,62.333333333333336,10.66,1.37450179829607,103.895709633695,Hougang MRT,0.51
117868,590000.0,2022,12,2022-12-01,North-East,Hougang,4.0,8.0,103.0,63.583333333333336,10.06,1.37127315314256,103.88861964542,Hougang MRT,0.42
117867,500000.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,103.0,66.5,11.11,1.3788367824991,103.895916209081,Buangkok MRT,0.54
117866,520000.0,2022,12,2022-12-01,North-East,Hougang,4.0,2.0,104.0,60.5,8.67,1.35782377502387,103.888939725858,Kovan MRT,0.5
117865,580000.0,2022,12,2022-12-01,North-East,Hougang,4.0,20.0,93.0,91.25,10.69,1.37989436347789,103.877406233754,Layar LRT,1.38
117864,550000.0,2022,12,2022-12-01,North-East,Hougang,4.0,14.0,93.0,91.25,10.63,1.37932814973617,103.877789198004,Layar LRT,1.43
117863,538000.0,2022,12,2022-12-01,North-East,Hougang,4.0,8.0,93.0,91.25,10.71,1.37988778365709,103.878384864309,Layar LRT,1.36
117862,463800.0,2022,12,2022-12-01,North-East,Hougang,4.0,5.0,85.0,80.33333333333333,10.88,1.38119524848792,103.880066269687,Layar LRT,1.2
117861,380000.0,2022,12,2022-12-01,North-East,Hougang,3.0,8.0,71.0,60.916666666666664,8.76,1.35738897663765,103.892167860466,Kovan MRT,0.85
117860,336000.0,2022,12,2022-12-01,North-East,Hougang,3.0,5.0,60.0,61.833333333333336,9.75,1.36984770803551,103.883701202398,Hougang MRT,0.98
117859,360000.0,2022,12,2022-12-01,North-East,Hougang,3.0,11.0,60.0,61.833333333333336,9.75,1.36984770803551,103.883701202398,Hougang MRT,0.98
117858,330000.0,2022,12,2022-12-01,North-East,Hougang,3.0,8.0,60.0,63.166666666666664,9.9,1.37175994350777,103.88145598567,Hougang MRT,1.22
117857,363000.0,2022,12,2022-12-01,North-East,Hougang,3.0,5.0,64.0,62.75,9.7,1.36995412441592,103.881217930961,Hougang MRT,1.25
117856,370000.0,2022,12,2022-12-01,North-East,Hougang,3.0,5.0,64.0,65.08333333333333,9.87,1.37088142433204,103.884050940213,Hougang MRT,0.93
117855,400000.0,2022,12,2022-12-01,North-East,Hougang,3.0,8.0,69.0,63.25,9.86,1.37143736463903,103.88126107892,Hougang MRT,1.24
117854,391000.0,2022,12,2022-12-01,North-East,Hougang,3.0,8.0,67.0,59.333333333333336,9.96,1.36709855359263,103.896978678668,Hougang MRT,0.69
117853,390000.0,2022,12,2022-12-01,North-East,Hougang,3.0,11.0,82.0,58.916666666666664,9.78,1.36620554681345,103.895152424666,Hougang MRT,0.64
117852,388000.0,2022,12,2022-12-01,North-East,Hougang,3.0,2.0,74.0,59.75,9.96,1.36778671687043,103.895530258805,Hougang MRT,0.52
117851,380000.0,2022,12,2022-12-01,North-East,Hougang,3.0,5.0,74.0,63.75,10.21,1.37448362419622,103.882442196131,Hougang MRT,1.16
117850,320000.0,2022,12,2022-12-01,North-East,Hougang,3.0,11.0,59.0,51.666666666666664,9.4,1.36378961600309,103.891813266061,Hougang MRT,0.83
117849,330000.0,2022,12,2022-12-01,North-East,Hougang,3.0,11.0,59.0,51.666666666666664,9.47,1.36486666416769,103.890727960772,Hougang MRT,0.73
117848,385000.0,2022,12,2022-12-01,North-East,Hougang,3.0,11.0,67.0,61.166666666666664,9.06,1.36016521545473,103.892711655243,Kovan MRT,0.85
117847,350000.0,2022,12,2022-12-01,North-East,Hougang,3.0,5.0,73.0,54.5,9.4,1.36378961600309,103.891813266061,Hougang MRT,0.83
117846,320000.0,2022,12,2022-12-01,North-East,Hougang,3.0,11.0,59.0,51.666666666666664,9.4,1.36378961600309,103.891813266061,Hougang MRT,0.83
117845,380000.0,2022,12,2022-12-01,North-East,Hougang,3.0,8.0,67.0,62.583333333333336,9.49,1.36553095979945,103.889460635529,Hougang MRT,0.72
117844,397000.0,2022,12,2022-12-01,North-East,Hougang,3.0,14.0,64.0,62.5,10.15,1.37207420608508,103.888728981515,Hougang MRT,0.42
117843,400000.0,2022,12,2022-12-01,North-East,Hougang,3.0,8.0,71.0,61.833333333333336,10.76,1.37517507468581,103.896537715818,Hougang MRT,0.63
117842,380000.0,2022,12,2022-12-01,North-East,Hougang,3.0,2.0,67.0,61.916666666666664,10.7,1.37464202327741,103.896353833316,Hougang MRT,0.58
117841,410000.0,2022,12,2022-12-01,North-East,Hougang,3.0,14.0,66.0,90.16666666666667,7.82,1.34959952841041,103.888750009608,Kovan MRT,1.24
117840,370000.0,2022,12,2022-12-01,North-East,Hougang,3.0,2.0,81.0,57.75,8.01,1.35240984227777,103.886491570367,Kovan MRT,0.87
117839,392888.0,2022,12,2022-12-01,North-East,Hougang,3.0,8.0,72.0,59.333333333333336,7.96,1.35223030818128,103.885711060613,Kovan MRT,0.88
117838,370000.0,2022,12,2022-12-01,North-East,Hougang,3.0,2.0,66.0,58.333333333333336,8.16,1.35290845840879,103.888972338303,Kovan MRT,0.91
117837,373888.0,2022,12,2022-12-01,North-East,Hougang,3.0,5.0,67.0,57.916666666666664,8.01,1.35240984227777,103.886491570367,Kovan MRT,0.87
117836,850000.0,2022,12,2022-12-01,Central,Geylang,5.5,5.0,146.0,62.333333333333336,6.69,1.32717743985411,103.903801522508,Ubi MRT,0.6
117835,860000.0,2022,12,2022-12-01,Central,Geylang,5.5,11.0,152.0,62.583333333333336,6.59,1.32669704800522,103.90298325894,Ubi MRT,0.55
117834,635000.0,2022,12,2022-12-01,Central,Geylang,5.0,2.0,118.0,56.833333333333336,4.89,1.32275605425694,103.88323521219,Mattar MRT,0.46
117833,780000.0,2022,12,2022-12-01,Central,Geylang,5.0,20.0,118.0,52.666666666666664,5.12,1.31317618810987,103.897214949603,Paya Lebar MRT,0.71
117832,765000.0,2022,12,2022-12-01,Central,Geylang,5.0,2.0,132.0,60.416666666666664,4.59,1.31744387800501,103.886373732265,Aljunied MRT,0.4
117831,1020000.0,2022,12,2022-12-01,Central,Geylang,5.0,11.0,142.0,61.0,5.46,1.31807285075693,103.897087501294,Paya Lebar MRT,0.54
117830,448000.0,2022,12,2022-12-01,Central,Geylang,4.0,5.0,83.0,62.25,6.42,1.32572020348011,103.901822392584,Ubi MRT,0.55
117829,530000.0,2022,12,2022-12-01,Central,Geylang,4.0,8.0,105.0,62.333333333333336,6.47,1.32613973623742,103.902073613523,Ubi MRT,0.53
117828,425000.0,2022,12,2022-12-01,Central,Geylang,4.0,2.0,84.0,62.0,6.76,1.3270269894911,103.904816431751,Ubi MRT,0.7
117827,480000.0,2022,12,2022-12-01,Central,Geylang,4.0,5.0,90.0,61.583333333333336,6.76,1.32827325782622,103.90359427022,Ubi MRT,0.52
117826,440000.0,2022,12,2022-12-01,Central,Geylang,4.0,5.0,84.0,61.583333333333336,6.86,1.32880527103033,103.904280456723,Ubi MRT,0.58
117825,481000.0,2022,12,2022-12-01,Central,Geylang,4.0,11.0,84.0,62.5,6.38,1.32650665598538,103.900492068781,Ubi MRT,0.41
117824,500000.0,2022,12,2022-12-01,Central,Geylang,4.0,5.0,104.0,62.416666666666664,6.47,1.32613973623742,103.902073613523,Ubi MRT,0.53
117823,490000.0,2022,12,2022-12-01,Central,Geylang,4.0,2.0,104.0,61.916666666666664,6.85,1.32929452580121,103.903634766965,Ubi MRT,0.5
117822,535000.0,2022,12,2022-12-01,Central,Geylang,4.0,8.0,107.0,66.5,3.95,1.31700019582001,103.875994635636,Aljunied MRT,0.77
117821,750000.0,2022,12,2022-12-01,Central,Geylang,4.0,5.0,102.0,74.0,3.64,1.30946949657983,103.882437524567,Mountbatten MRT,0.36
117820,738000.0,2022,12,2022-12-01,Central,Geylang,4.0,8.0,86.0,76.58333333333333,3.54,1.30811264174982,103.882693800726,Mountbatten MRT,0.21
117819,468000.0,2022,12,2022-12-01,Central,Geylang,4.0,5.0,93.0,56.75,4.78,1.32192501630432,103.882860355973,Mattar MRT,0.55
117818,508000.0,2022,12,2022-12-01,Central,Geylang,4.0,8.0,91.0,56.75,4.78,1.32192501630432,103.882860355973,Mattar MRT,0.55
117817,578000.0,2022,12,2022-12-01,Central,Geylang,4.0,14.0,92.0,52.666666666666664,5.05,1.31366979476128,103.896069587743,Paya Lebar MRT,0.58
117816,515000.0,2022,12,2022-12-01,Central,Geylang,4.0,5.0,92.0,52.75,5.02,1.31258917369124,103.896591193187,Paya Lebar MRT,0.71
117815,780000.0,2022,12,2022-12-01,Central,Geylang,4.0,14.0,95.0,88.08333333333333,5.55,1.31757124294126,103.898647745081,Paya Lebar MRT,0.71
117814,795000.0,2022,12,2022-12-01,Central,Geylang,4.0,17.0,93.0,88.08333333333333,5.43,1.31699648623217,103.897748935672,Paya Lebar MRT,0.61
117813,575000.0,2022,12,2022-12-01,Central,Geylang,4.0,8.0,91.0,58.5,4.52,1.3176795026583,103.884971542991,Aljunied MRT,0.27
117812,560000.0,2022,12,2022-12-01,Central,Geylang,4.0,8.0,91.0,53.416666666666664,6.34,1.32180028934437,103.904424346286,Eunos MRT,0.26
117811,751800.0,2022,12,2022-12-01,Central,Geylang,4.0,5.0,90.0,83.0,6.04,1.32110753889088,103.901372601594,Eunos MRT,0.25
117810,745000.0,2022,12,2022-12-01,Central,Geylang,4.0,5.0,85.0,83.0,6.0,1.32101348298356,103.900972794677,Eunos MRT,0.29
117809,538000.0,2022,12,2022-12-01,Central,Geylang,4.0,11.0,92.0,54.666666666666664,6.26,1.32212992444925,103.903125549081,Eunos MRT,0.26
117808,835000.0,2022,12,2022-12-01,Central,Geylang,4.0,8.0,93.0,93.0,5.82,1.3292969092972,103.888792588332,MacPherson MRT,0.35
117807,840000.0,2022,12,2022-12-01,Central,Geylang,4.0,14.0,93.0,93.0,5.84,1.32989202076676,103.888112904804,MacPherson MRT,0.43
117806,386000.0,2022,12,2022-12-01,Central,Geylang,3.0,2.0,63.0,76.5,6.83,1.33068802490987,103.901953040703,Ubi MRT,0.31
117805,390000.0,2022,12,2022-12-01,Central,Geylang,3.0,2.0,63.0,76.5,6.73,1.32927975392029,103.902173087868,Ubi MRT,0.34
117804,402000.0,2022,12,2022-12-01,Central,Geylang,3.0,2.0,63.0,76.58333333333333,6.75,1.3305113506657,103.901087844197,Ubi MRT,0.22
117802,333000.0,2022,12,2022-12-01,Central,Geylang,3.0,8.0,66.0,57.333333333333336,3.91,1.31685532892182,103.875551269808,Aljunied MRT,0.82
117801,291000.0,2022,12,2022-12-01,Central,Geylang,3.0,2.0,66.0,57.416666666666664,3.91,1.31685532892182,103.875551269808,Aljunied MRT,0.82
117800,318000.0,2022,12,2022-12-01,Central,Geylang,3.0,11.0,58.0,48.833333333333336,5.18,1.32273477524955,103.888103198161,MacPherson MRT,0.4
117799,325000.0,2022,12,2022-12-01,Central,Geylang,3.0,11.0,67.0,48.833333333333336,5.18,1.32273477524955,103.888103198161,MacPherson MRT,0.4
117798,310000.0,2022,12,2022-12-01,Central,Geylang,3.0,2.0,56.0,45.166666666666664,3.94,1.30840477810117,103.887347527399,Dakota MRT,0.19
117797,335000.0,2022,12,2022-12-01,Central,Geylang,3.0,8.0,56.0,45.166666666666664,3.94,1.30840477810117,103.887347527399,Dakota MRT,0.19
117796,340000.0,2022,12,2022-12-01,Central,Geylang,3.0,8.0,62.0,45.166666666666664,3.94,1.30868190843585,103.887123739313,Dakota MRT,0.22
117795,400000.0,2022,12,2022-12-01,Central,Geylang,3.0,5.0,76.0,52.75,5.03,1.31170258964814,103.897379475186,Paya Lebar MRT,0.84
117794,355888.0,2022,12,2022-12-01,Central,Geylang,3.0,11.0,59.0,59.083333333333336,4.89,1.30995369949672,103.897073886398,Dakota MRT,0.9
117793,351000.0,2022,12,2022-12-01,Central,Geylang,3.0,5.0,65.0,52.75,4.99,1.31354196455528,103.895481765493,Paya Lebar MRT,0.54
117792,420000.0,2022,12,2022-12-01,Central,Geylang,3.0,2.0,75.0,60.916666666666664,5.48,1.31796227298756,103.897452715277,Paya Lebar MRT,0.58
117791,350000.0,2022,12,2022-12-01,Central,Geylang,3.0,11.0,59.0,53.5,6.31,1.32377995139071,103.902330351336,Eunos MRT,0.45
117790,550000.0,2022,12,2022-12-01,Central,Geylang,3.0,20.0,60.0,83.08333333333333,6.0,1.32101348298356,103.900972794677,Eunos MRT,0.29
117789,510000.0,2022,12,2022-12-01,Central,Geylang,3.0,11.0,74.0,61.083333333333336,4.03,1.30730729862781,103.889390130934,Dakota MRT,0.14
117788,310000.0,2022,12,2022-12-01,Central,Geylang,3.0,8.0,58.0,49.0,5.58,1.32817782362465,103.886478352658,Mattar MRT,0.39
117787,308000.0,2022,12,2022-12-01,Central,Geylang,3.0,5.0,56.0,45.166666666666664,5.37,1.32491504386775,103.887996817126,MacPherson MRT,0.2
117786,309888.0,2022,12,2022-12-01,Central,Geylang,3.0,8.0,56.0,45.166666666666664,5.31,1.32577527145564,103.885703636114,Mattar MRT,0.3
117785,315000.0,2022,12,2022-12-01,Central,Geylang,3.0,8.0,61.0,45.25,5.39,1.32573742833728,103.887054329523,MacPherson MRT,0.25
117784,300000.0,2022,12,2022-12-01,Central,Geylang,3.0,8.0,63.1,47.166666666666664,5.69,1.32902607919001,103.88693079734,MacPherson MRT,0.41
117783,570000.0,2022,12,2022-12-01,Central,Geylang,3.0,5.0,67.0,93.08333333333333,5.78,1.32932082372457,103.888071748726,MacPherson MRT,0.38
117782,305000.0,2022,12,2022-12-01,Central,Geylang,3.0,5.0,59.0,43.166666666666664,5.51,1.32698404492367,103.887148432844,MacPherson MRT,0.26
117781,320000.0,2022,12,2022-12-01,Central,Geylang,3.0,11.0,52.0,47.25,5.37,1.32615469503568,103.886047023988,MacPherson MRT,0.36
117780,455000.0,2022,12,2022-12-01,Central,Geylang,3.0,11.0,68.0,57.75,3.74,1.30941607107151,103.883900101162,Mountbatten MRT,0.39
