_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,dist_to_marina_bay,latitude,longitude,nearest_station_0,dist_to_station_0
110422,500000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,92.0,92.25,16.44,1.43262608290991,103.846381694939,Yishun MRT,1.31
110421,500000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,92.0,92.33333333333333,16.38,1.43184054730221,103.844133465,Yishun MRT,1.05
110420,510000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,92.0,92.33333333333333,16.49,1.43284184188975,103.844333075878,Yishun MRT,1.1
110419,508888.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,92.0,92.33333333333333,16.37,1.43188998756065,103.845790190244,Yishun MRT,1.23
110418,500000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,104.0,62.5,17.07,1.4374586662622,103.839039880371,Yishun MRT,0.99
110417,403000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,84.0,63.333333333333336,16.98,1.43653310907952,103.838677913372,Yishun MRT,0.88
110416,450000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,104.0,62.166666666666664,17.13,1.43782287576482,103.837838021643,Yishun MRT,0.98
110415,415000.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,90.0,62.166666666666664,17.13,1.43782287576482,103.837838021643,Yishun MRT,0.98
110414,420000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,84.0,61.833333333333336,17.23,1.4385887342867,103.836954484546,Yishun MRT,1.03
110413,480000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,104.0,62.166666666666664,17.2,1.43837258876623,103.837384298272,Yishun MRT,1.02
110412,463000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,93.0,62.25,16.75,1.43435351509231,103.837919538203,Yishun MRT,0.63
110411,455000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,93.0,61.916666666666664,16.89,1.43453686287322,103.831779326315,Yishun MRT,0.67
110410,428000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,96.0,61.416666666666664,16.91,1.43436897707941,103.830142952357,Yishun MRT,0.77
110409,560000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,93.0,95.16666666666667,15.34,1.42203278942045,103.842062667848,Yishun MRT,1.14
110408,489000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,104.0,63.75,16.39,1.43158235383889,103.8412806199,Yishun MRT,0.74
110407,538000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,108.0,64.25,15.16,1.41853885481022,103.831763323404,Yishun MRT,1.26
110406,395000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,84.0,64.33333333333333,17.1,1.43661282967317,103.832356503845,Yishun MRT,0.85
110405,495000.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,92.0,89.0,15.31,1.42204534847417,103.84402117894,Yishun MRT,1.29
110404,400000.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,83.0,63.75,15.15,1.41911476927137,103.834935216685,Yishun MRT,1.14
110403,455000.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,103.0,62.666666666666664,17.02,1.43513580201461,103.828873241093,Yishun MRT,0.93
110402,520000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,104.0,65.41666666666667,14.89,1.41708100677982,103.83694222437,Yishun MRT,1.38
110401,470000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,92.0,89.08333333333333,15.29,1.42208264283536,103.84541571786,Yishun MRT,1.42
110400,500000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,92.0,89.08333333333333,15.29,1.42208264283536,103.84541571786,Yishun MRT,1.42
110399,460000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,85.0,63.75,15.15,1.41911476927137,103.834935216685,Yishun MRT,1.14
110398,375000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,84.0,63.833333333333336,16.39,1.43158235383889,103.8412806199,Yishun MRT,0.74
110397,530000.0,2022,8,2022-08-01,North,Yishun,4.0,14.0,97.0,89.08333333333333,15.37,1.42260229629233,103.844247701105,Yishun MRT,1.28
110396,408000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,84.0,61.666666666666664,16.78,1.43507473889027,103.840795048444,Yishun MRT,0.9
110395,485000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,104.0,61.666666666666664,16.78,1.43507473889027,103.840795048444,Yishun MRT,0.9
110394,455000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,109.0,60.0,16.96,1.43413792566359,103.827020312888,Yishun MRT,1.03
110393,496000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,103.0,63.583333333333336,15.3,1.4199655220838,103.832204393262,Yishun MRT,1.09
110392,425000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,84.0,63.583333333333336,15.3,1.4199655220838,103.832204393262,Yishun MRT,1.09
110391,430000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,94.0,58.833333333333336,16.74,1.4322180811837,103.827520197458,Yishun MRT,0.89
110390,435000.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,104.0,61.666666666666664,16.78,1.43507473889027,103.840795048444,Yishun MRT,0.9
110389,478888.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,104.0,64.91666666666667,16.37,1.43122983753347,103.840559963761,Yishun MRT,0.65
110388,460000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,108.0,65.41666666666667,15.73,1.42620385438309,103.847273164146,Yishun MRT,1.41
110387,450888.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,104.0,65.83333333333333,16.08,1.42924779338166,103.845192240134,Yishun MRT,1.13
110386,570000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,104.0,69.5,15.89,1.42636217632588,103.837150418219,Yishun MRT,0.42
110385,468000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,108.0,65.08333333333333,16.02,1.42817915274422,103.841271522781,Yishun MRT,0.71
110384,483088.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,104.0,64.58333333333333,16.16,1.42944311134143,103.841407442602,Yishun MRT,0.71
110383,392000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,84.0,62.083333333333336,16.76,1.43499780616096,103.842069242281,Yishun MRT,1.0
110382,503888.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,92.0,92.25,16.41,1.43193085614681,103.842565042895,Yishun MRT,0.89
110381,545000.0,2022,8,2022-08-01,North,Yishun,4.0,14.0,92.0,92.25,16.41,1.43193085614681,103.842565042895,Yishun MRT,0.89
110380,490000.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,92.0,92.25,16.47,1.43238385408312,103.842384119393,Yishun MRT,0.88
110379,530000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,92.0,92.25,16.45,1.43236735703997,103.843300870773,Yishun MRT,0.98
110378,535000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,92.0,92.25,16.65,1.43416878511817,103.842950441024,Yishun MRT,1.03
110377,400000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,84.0,64.33333333333333,17.2,1.43739545335207,103.831939137109,Yishun MRT,0.94
110376,405000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,84.0,65.08333333333333,15.76,1.42657680751384,103.84814422982,Yishun MRT,1.5
110375,445000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,104.0,65.66666666666667,15.87,1.42752635479796,103.847084233387,Yishun MRT,1.36
110374,460000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,103.0,64.0,17.41,1.44052449307012,103.839005531098,Yishun MRT,1.3
110373,470000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,104.0,64.83333333333333,15.68,1.42590713399828,103.848169903152,Yishun MRT,1.52
110372,388888.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,84.0,65.16666666666667,15.23,1.42168752611672,103.84756072452,Yishun MRT,1.64
110371,420000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,93.0,60.75,16.3,1.42821779793313,103.827761264778,Yishun MRT,0.82
110370,523000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,93.0,94.5,14.97,1.41878341784758,103.842760847841,Yishun MRT,1.46
110369,520000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,93.0,94.75,14.47,1.41371070675887,103.839528173264,Yishun MRT,1.81
110368,500000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,93.0,95.33333333333333,15.05,1.41942806754236,103.84218131825,Yishun MRT,1.37
110367,470000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,104.0,64.08333333333333,15.45,1.4227963298673,103.839834894209,Yishun MRT,0.91
110366,450000.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,93.0,94.75,14.68,1.41581868901228,103.840678829265,Yishun MRT,1.63
110365,505000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,93.0,94.5,15.0,1.41897568011422,103.842333395726,Yishun MRT,1.42
110364,463000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,103.0,64.33333333333333,15.4,1.42224077094874,103.839349033609,Yishun MRT,0.93
110363,555888.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,93.0,94.75,14.47,1.41379975962339,103.840131905186,Yishun MRT,1.82
110362,540000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,93.0,94.5,14.97,1.41878341784758,103.842760847841,Yishun MRT,1.46
110361,405000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,84.0,63.166666666666664,15.79,1.42448626001165,103.832251391777,Yishun MRT,0.63
110360,395000.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,84.0,62.333333333333336,15.69,1.4236387330377,103.832580045903,Yishun MRT,0.7
110359,488888.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,92.0,92.33333333333333,15.14,1.42098709730833,103.848612654306,Yishun MRT,1.78
110358,458000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,108.0,65.08333333333333,15.68,1.42547985096679,103.84427895925,Yishun MRT,1.12
110357,480000.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,92.0,92.33333333333333,15.25,1.42209731725453,103.849560369299,Yishun MRT,1.81
110356,487000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,92.0,89.0,15.49,1.42381002085379,103.844973012516,Yishun MRT,1.27
110355,375000.0,2022,8,2022-08-01,North,Yishun,4.0,2.0,84.0,65.08333333333333,15.34,1.42282838677598,103.848171888265,Yishun MRT,1.64
110354,628000.0,2022,8,2022-08-01,North,Yishun,4.0,5.0,92.0,90.16666666666667,15.93,1.42735308102406,103.84121918037,Yishun MRT,0.73
110353,498000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,92.0,89.0,15.45,1.42349006597765,103.845333238298,Yishun MRT,1.32
110352,445000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,104.0,65.08333333333333,15.34,1.42282838677598,103.848171888265,Yishun MRT,1.64
110351,668000.0,2022,8,2022-08-01,North,Yishun,4.0,11.0,92.0,90.25,15.93,1.42735308102406,103.84121918037,Yishun MRT,0.73
110350,325000.0,2022,8,2022-08-01,North,Yishun,4.0,8.0,84.0,65.08333333333333,15.34,1.42282838677598,103.848171888265,Yishun MRT,1.64
110349,358000.0,2022,8,2022-08-01,North,Yishun,3.0,2.0,73.0,64.16666666666667,14.81,1.41581799576772,103.833983073451,Yishun MRT,1.51
110348,352000.0,2022,8,2022-08-01,North,Yishun,3.0,2.0,69.0,63.666666666666664,15.83,1.42536203078616,103.834545610712,Yishun MRT,0.45
110347,357000.0,2022,8,2022-08-01,North,Yishun,3.0,5.0,64.0,63.75,15.95,1.4258528493391,103.831598317323,Yishun MRT,0.55
110346,320000.0,2022,8,2022-08-01,North,Yishun,3.0,2.0,64.0,63.666666666666664,16.13,1.42681827962849,103.828512775486,Yishun MRT,0.78
110345,330000.0,2022,8,2022-08-01,North,Yishun,3.0,8.0,64.0,63.666666666666664,16.13,1.42681827962849,103.828512775486,Yishun MRT,0.78
110344,368888.0,2022,8,2022-08-01,North,Yishun,3.0,2.0,73.0,64.75,14.97,1.41801913333461,103.837784321062,Yishun MRT,1.3
110343,368000.0,2022,8,2022-08-01,North,Yishun,3.0,8.0,73.0,64.58333333333333,14.95,1.41770409927839,103.837005089412,Yishun MRT,1.32
110342,433888.0,2022,8,2022-08-01,North,Yishun,3.0,14.0,67.0,94.5,14.77,1.41658398264925,103.840450135147,Yishun MRT,1.55
110341,420000.0,2022,8,2022-08-01,North,Yishun,3.0,11.0,68.0,92.66666666666667,14.95,1.41884459566005,103.84482453185,Yishun MRT,1.6
110340,425000.0,2022,8,2022-08-01,North,Yishun,3.0,11.0,68.0,94.58333333333333,14.66,1.41604013194338,103.843489405235,Yishun MRT,1.76
110339,388000.0,2022,8,2022-08-01,North,Yishun,3.0,5.0,68.0,92.66666666666667,14.99,1.41924161070524,103.844941652639,Yishun MRT,1.58
110338,430000.0,2022,8,2022-08-01,North,Yishun,3.0,5.0,68.0,94.58333333333333,14.66,1.41604013194338,103.843489405235,Yishun MRT,1.76
110337,417000.0,2022,8,2022-08-01,North,Yishun,3.0,11.0,68.0,94.08333333333333,14.59,1.41530305258667,103.842596778528,Yishun MRT,1.78
110336,395000.0,2022,8,2022-08-01,North,Yishun,3.0,2.0,68.0,94.16666666666667,14.5,1.41427715732808,103.841120644288,Yishun MRT,1.81
110335,402000.0,2022,8,2022-08-01,North,Yishun,3.0,14.0,67.0,92.33333333333333,16.54,1.43328052675083,103.844436750229,Yishun MRT,1.13
110334,332000.0,2022,8,2022-08-01,North,Yishun,3.0,5.0,74.0,64.41666666666667,17.05,1.43742134106732,103.83998246407,Yishun MRT,1.04
110333,370000.0,2022,8,2022-08-01,North,Yishun,3.0,5.0,67.0,62.166666666666664,16.75,1.43435351509231,103.837919538203,Yishun MRT,0.63
110332,360000.0,2022,8,2022-08-01,North,Yishun,3.0,8.0,67.0,62.416666666666664,16.86,1.43533747562924,103.837523010219,Yishun MRT,0.71
110331,340000.0,2022,8,2022-08-01,North,Yishun,3.0,2.0,67.0,62.166666666666664,16.81,1.43494883445469,103.83815958338,Yishun MRT,0.7
110330,370000.0,2022,8,2022-08-01,North,Yishun,3.0,8.0,68.0,61.666666666666664,16.55,1.4322759133834,103.836404106464,Yishun MRT,0.35
110329,385000.0,2022,8,2022-08-01,North,Yishun,3.0,11.0,68.0,61.666666666666664,16.55,1.4322759133834,103.836404106464,Yishun MRT,0.35
110328,350000.0,2022,8,2022-08-01,North,Yishun,3.0,11.0,68.0,61.916666666666664,16.89,1.43453686287322,103.831779326315,Yishun MRT,0.67
110327,359000.0,2022,8,2022-08-01,North,Yishun,3.0,5.0,67.0,62.25,16.59,1.43221790096871,103.834091373479,Yishun MRT,0.32
110326,355000.0,2022,8,2022-08-01,North,Yishun,3.0,5.0,67.0,61.416666666666664,16.71,1.43232355080911,103.829071971177,Yishun MRT,0.73
110325,488888.0,2022,8,2022-08-01,North,Yishun,3.0,14.0,67.0,94.75,15.02,1.41738913308934,103.832368535033,Yishun MRT,1.36
110324,338000.0,2022,8,2022-08-01,North,Yishun,3.0,2.0,64.0,68.83333333333333,15.09,1.4187353006021,103.835703280669,Yishun MRT,1.19
110322,348000.0,2022,8,2022-08-01,North,Yishun,3.0,5.0,74.0,59.916666666666664,17.12,1.43598707842969,103.828641482509,Yishun MRT,1.01
110321,385000.0,2022,8,2022-08-01,North,Yishun,3.0,11.0,67.0,89.08333333333333,15.3,1.42205375166534,103.844675188975,Yishun MRT,1.35
110320,370000.0,2022,8,2022-08-01,North,Yishun,3.0,2.0,73.0,64.16666666666667,15.06,1.41834281775212,103.835022881174,Yishun MRT,1.23
110319,364000.0,2022,8,2022-08-01,North,Yishun,3.0,2.0,74.0,63.833333333333336,15.49,1.4218392049386,103.832765161998,Yishun MRT,0.88
110318,345000.0,2022,8,2022-08-01,North,Yishun,3.0,2.0,74.0,59.916666666666664,17.02,1.43502750249052,103.82813490143,Yishun MRT,0.98
110317,471000.0,2022,8,2022-08-01,North,Yishun,3.0,5.0,67.0,94.83333333333333,15.11,1.41824920330568,103.832595236905,Yishun MRT,1.27
