_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease
150387,650000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,93.0,94.91666666666667
150386,620000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,11.0,93.0,95.0
150385,650000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,93.0,95.0
150384,560000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,92.0,94.75
150383,605000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,92.0,94.91666666666667
150382,585000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,92.0,95.0
150381,580000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,92.0,95.0
150380,640000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,92.0,94.91666666666667
150379,590000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,92.0,94.75
150378,590000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,92.0,94.91666666666667
150377,580000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,92.0,94.91666666666667
150376,588000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,92.0,94.91666666666667
150375,478000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,2.0,103.0,60.583333333333336
150374,590000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,92.0,95.0
150373,575000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,92.0,95.0
150372,590000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,17.0,92.0,94.83333333333333
150371,624000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,93.0,94.91666666666667
150370,580000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,93.0,94.91666666666667
150369,520000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,104.0,61.083333333333336
150368,620000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,11.0,93.0,94.91666666666667
150367,755888.0,2023,4,2023-04-01,West,Bukit Batok,4.0,23.0,92.0,93.25
150366,610000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,93.0,95.0
150365,600000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,11.0,93.0,94.91666666666667
150364,618000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,93.0,94.91666666666667
150363,630000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,93.0,95.0
150362,618000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,93.0,95.0
150361,530000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,11.0,90.0,80.41666666666667
150360,528000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,92.0,80.41666666666667
150359,545000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,20.0,90.0,80.66666666666667
150358,545000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,90.0,80.75
150357,460000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,94.0,64.08333333333333
150356,440000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,2.0,94.0,64.41666666666667
150355,520000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,11.0,103.0,62.333333333333336
150354,480000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,11.0,103.0,62.083333333333336
150353,520000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,104.0,62.75
150352,438000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,84.0,62.583333333333336
150351,425000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,93.0,62.083333333333336
150350,473000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,2.0,104.0,61.583333333333336
150349,465000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,2.0,94.0,63.583333333333336
150348,475000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,93.0,61.25
150347,516000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,99.0,63.583333333333336
150346,538888.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,102.0,73.83333333333333
150345,555000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,104.0,73.83333333333333
150344,742888.0,2023,4,2023-04-01,West,Bukit Batok,4.0,20.0,92.0,93.91666666666667
150343,513888.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,104.0,59.416666666666664
150342,498000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,2.0,109.0,61.25
150341,535000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,103.0,61.25
150340,725000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,29.0,93.0,94.75
150339,591000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,2.0,93.0,94.75
150338,528500.0,2023,4,2023-04-01,West,Bukit Batok,4.0,11.0,93.0,60.666666666666664
150337,510000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,11.0,104.0,61.0
150336,710000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,93.0,94.75
150335,775000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,29.0,92.0,94.75
152206,550000.0,2023,4,2023-04-01,North,Yishun,4.0,14.0,93.0,92.0
150334,500000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,11.0,104.0,61.083333333333336
150333,608000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,2.0,93.0,94.83333333333333
150332,550000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,104.0,59.416666666666664
150331,699999.0,2023,4,2023-04-01,West,Bukit Batok,4.0,17.0,93.0,94.83333333333333
150330,650000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,14.0,93.0,94.75
150329,745000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,26.0,93.0,94.83333333333333
150328,750000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,32.0,93.0,94.83333333333333
150327,490000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,91.0,61.166666666666664
150326,488000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,5.0,93.0,61.25
150325,540000.0,2023,4,2023-04-01,West,Bukit Batok,4.0,8.0,102.0,73.83333333333333
150324,452500.0,2023,4,2023-04-01,West,Bukit Batok,3.0,8.0,68.0,94.91666666666667
150323,450000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,8.0,68.0,94.91666666666667
150322,460000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,11.0,68.0,95.0
150321,470000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,11.0,68.0,95.0
150320,465000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,17.0,68.0,95.0
150319,425000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,5.0,67.0,94.91666666666667
150318,420000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,5.0,67.0,94.91666666666667
150317,360000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,11.0,73.0,60.75
150316,340000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,5.0,67.0,60.833333333333336
150315,452000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,8.0,67.0,95.0
150314,475000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,8.0,67.0,94.91666666666667
150313,485000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,11.0,67.0,95.0
150312,505000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,20.0,67.0,95.0
150311,358000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,5.0,60.0,63.833333333333336
150310,358000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,11.0,60.0,63.25
150309,350000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,8.0,69.0,63.333333333333336
150308,380000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,2.0,73.0,62.0
150307,406000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,11.0,73.0,63.25
150306,346000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,8.0,68.0,61.583333333333336
150305,360000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,11.0,68.0,62.0
150304,360000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,2.0,70.0,62.916666666666664
150303,490000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,11.0,68.0,93.91666666666667
150302,500000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,29.0,68.0,93.91666666666667
150301,470000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,5.0,68.0,94.75
150300,388000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,5.0,73.0,59.416666666666664
150299,365000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,2.0,67.0,73.75
150298,370000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,2.0,73.0,60.333333333333336
150297,362000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,11.0,67.0,61.416666666666664
150296,388000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,11.0,73.0,61.0
150295,345000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,5.0,64.0,62.75
150294,349000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,2.0,73.0,61.166666666666664
150293,333000.0,2023,4,2023-04-01,West,Bukit Batok,3.0,5.0,64.0,62.583333333333336
150292,338000.0,2023,4,2023-04-01,West,Bukit Batok,2.0,5.0,47.0,94.91666666666667
150291,350000.0,2023,4,2023-04-01,West,Bukit Batok,2.0,20.0,47.0,94.91666666666667
150290,320000.0,2023,4,2023-04-01,West,Bukit Batok,2.0,20.0,38.0,94.91666666666667
150289,350000.0,2023,4,2023-04-01,West,Bukit Batok,2.0,14.0,47.0,94.91666666666667
150288,320000.0,2023,4,2023-04-01,West,Bukit Batok,2.0,11.0,38.0,94.91666666666667
150287,340000.0,2023,4,2023-04-01,West,Bukit Batok,2.0,5.0,47.0,94.83333333333333
150286,970000.0,2023,4,2023-04-01,Central,Bishan,5.5,5.0,149.0,67.91666666666667
150285,1080000.0,2023,4,2023-04-01,Central,Bishan,5.5,2.0,149.0,67.91666666666667
150284,970000.0,2023,4,2023-04-01,Central,Bishan,5.5,2.0,149.0,67.91666666666667
150283,1050000.0,2023,4,2023-04-01,Central,Bishan,5.5,5.0,149.0,68.08333333333333
150282,968000.0,2023,4,2023-04-01,Central,Bishan,5.5,5.0,144.0,68.33333333333333
150281,1100000.0,2023,4,2023-04-01,Central,Bishan,5.5,11.0,147.0,68.33333333333333
150280,1088000.0,2023,4,2023-04-01,Central,Bishan,5.5,11.0,144.0,68.41666666666667
150279,1270000.0,2023,4,2023-04-01,Central,Bishan,5.5,23.0,163.0,63.166666666666664
150278,900000.0,2023,4,2023-04-01,Central,Bishan,5.0,5.0,121.0,68.33333333333333
150277,780000.0,2023,4,2023-04-01,Central,Bishan,5.0,2.0,121.0,63.916666666666664
150276,960000.0,2023,4,2023-04-01,Central,Bishan,5.0,17.0,131.0,64.41666666666667
150275,940000.0,2023,4,2023-04-01,Central,Bishan,5.0,8.0,121.0,62.833333333333336
150274,785000.0,2023,4,2023-04-01,Central,Bishan,5.0,5.0,121.0,63.333333333333336
150273,838000.0,2023,4,2023-04-01,Central,Bishan,5.0,5.0,121.0,63.25
150272,438888.0,2023,4,2023-04-01,Central,Bishan,4.0,11.0,88.0,50.333333333333336
150271,732000.0,2023,4,2023-04-01,Central,Bishan,4.0,11.0,103.0,68.33333333333333
150270,1088000.0,2023,4,2023-04-01,Central,Bishan,4.0,35.0,95.0,87.41666666666667
150269,738000.0,2023,4,2023-04-01,Central,Bishan,4.0,11.0,103.0,68.33333333333333
150268,958000.0,2023,4,2023-04-01,Central,Bishan,4.0,14.0,95.0,87.5
150267,700000.0,2023,4,2023-04-01,Central,Bishan,4.0,5.0,103.0,68.08333333333333
150266,630000.0,2023,4,2023-04-01,Central,Bishan,4.0,5.0,103.0,68.33333333333333
150265,690000.0,2023,4,2023-04-01,Central,Bishan,4.0,5.0,103.0,68.33333333333333
150264,688000.0,2023,4,2023-04-01,Central,Bishan,4.0,14.0,107.0,68.33333333333333
150263,705000.0,2023,4,2023-04-01,Central,Bishan,4.0,5.0,102.0,74.16666666666667
150262,810000.0,2023,4,2023-04-01,Central,Bishan,4.0,20.0,105.0,68.33333333333333
150261,588000.0,2023,4,2023-04-01,Central,Bishan,4.0,8.0,84.0,63.75
150260,610000.0,2023,4,2023-04-01,Central,Bishan,4.0,5.0,83.0,63.5
150259,498000.0,2023,4,2023-04-01,Central,Bishan,4.0,2.0,84.0,63.583333333333336
150258,728000.0,2023,4,2023-04-01,Central,Bishan,4.0,8.0,104.0,61.583333333333336
150257,760000.0,2023,4,2023-04-01,Central,Bishan,4.0,5.0,105.0,61.833333333333336
150256,530000.0,2023,4,2023-04-01,Central,Bishan,4.0,2.0,84.0,61.666666666666664
150255,470000.0,2023,4,2023-04-01,Central,Bishan,3.0,8.0,64.0,62.333333333333336
150254,511000.0,2023,4,2023-04-01,Central,Bishan,3.0,2.0,67.0,61.166666666666664
150253,509000.0,2023,4,2023-04-01,Central,Bishan,3.0,5.0,64.0,63.75
150252,938000.0,2023,4,2023-04-01,East,Bedok,5.5,11.0,146.0,72.5
150251,935000.0,2023,4,2023-04-01,East,Bedok,5.5,5.0,145.0,72.5
150250,1034000.0,2023,4,2023-04-01,East,Bedok,5.5,11.0,146.0,72.5
150249,968888.0,2023,4,2023-04-01,East,Bedok,5.5,11.0,145.0,72.58333333333333
150248,895888.0,2023,4,2023-04-01,East,Bedok,5.5,11.0,148.0,59.75
150247,850000.0,2023,4,2023-04-01,East,Bedok,5.5,5.0,144.0,69.08333333333333
150246,845000.0,2023,4,2023-04-01,East,Bedok,5.5,2.0,143.0,69.08333333333333
150245,800000.0,2023,4,2023-04-01,East,Bedok,5.0,11.0,127.0,72.58333333333333
150244,730000.0,2023,4,2023-04-01,East,Bedok,5.0,2.0,133.0,72.33333333333333
150243,900000.0,2023,4,2023-04-01,East,Bedok,5.0,8.0,120.0,76.83333333333333
150242,780000.0,2023,4,2023-04-01,East,Bedok,5.0,11.0,115.0,76.75
150241,818000.0,2023,4,2023-04-01,East,Bedok,5.0,5.0,139.0,60.25
150240,585000.0,2023,4,2023-04-01,East,Bedok,5.0,2.0,121.0,58.833333333333336
150239,903000.0,2023,4,2023-04-01,East,Bedok,5.0,2.0,139.0,60.333333333333336
150238,595000.0,2023,4,2023-04-01,East,Bedok,5.0,8.0,121.0,56.666666666666664
150237,595000.0,2023,4,2023-04-01,East,Bedok,5.0,11.0,123.0,58.166666666666664
150236,582000.0,2023,4,2023-04-01,East,Bedok,5.0,8.0,121.0,58.166666666666664
150235,938000.0,2023,4,2023-04-01,East,Bedok,5.0,17.0,113.0,94.66666666666667
150234,870000.0,2023,4,2023-04-01,East,Bedok,5.0,14.0,113.0,94.75
150233,615000.0,2023,4,2023-04-01,East,Bedok,5.0,20.0,117.0,53.916666666666664
150232,440000.0,2023,4,2023-04-01,East,Bedok,4.0,14.0,84.0,53.416666666666664
150231,700000.0,2023,4,2023-04-01,East,Bedok,4.0,8.0,108.0,72.5
150230,655000.0,2023,4,2023-04-01,East,Bedok,4.0,2.0,93.0,92.58333333333333
150229,525000.0,2023,4,2023-04-01,East,Bedok,4.0,11.0,105.0,59.75
150228,483888.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,103.0,59.5
150227,620000.0,2023,4,2023-04-01,East,Bedok,4.0,2.0,93.0,92.58333333333333
150226,628000.0,2023,4,2023-04-01,East,Bedok,4.0,2.0,88.0,92.66666666666667
150225,550000.0,2023,4,2023-04-01,East,Bedok,4.0,2.0,96.0,76.91666666666667
150224,490000.0,2023,4,2023-04-01,East,Bedok,4.0,14.0,84.0,53.416666666666664
150223,435000.0,2023,4,2023-04-01,East,Bedok,4.0,11.0,84.0,53.5
150222,465000.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,83.0,60.916666666666664
150221,672000.0,2023,4,2023-04-01,East,Bedok,4.0,8.0,104.0,61.0
150220,456000.0,2023,4,2023-04-01,East,Bedok,4.0,11.0,90.0,53.416666666666664
150219,416000.0,2023,4,2023-04-01,East,Bedok,4.0,14.0,82.0,51.833333333333336
150218,663000.0,2023,4,2023-04-01,East,Bedok,4.0,14.0,105.0,76.66666666666667
150217,456500.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,91.0,56.916666666666664
150216,470888.0,2023,4,2023-04-01,East,Bedok,4.0,8.0,84.0,63.083333333333336
150215,520000.0,2023,4,2023-04-01,East,Bedok,4.0,11.0,84.0,62.5
150214,455000.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,102.0,57.333333333333336
150213,488000.0,2023,4,2023-04-01,East,Bedok,4.0,11.0,88.0,64.33333333333333
150212,711000.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,93.0,94.66666666666667
150211,786000.0,2023,4,2023-04-01,East,Bedok,4.0,8.0,93.0,94.66666666666667
150210,795000.0,2023,4,2023-04-01,East,Bedok,4.0,11.0,93.0,94.66666666666667
150209,828000.0,2023,4,2023-04-01,East,Bedok,4.0,8.0,93.0,94.66666666666667
150208,750000.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,93.0,94.66666666666667
150207,768888.0,2023,4,2023-04-01,East,Bedok,4.0,8.0,93.0,94.75
150206,780000.0,2023,4,2023-04-01,East,Bedok,4.0,11.0,93.0,94.75
150205,710000.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,93.0,94.75
150204,760000.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,93.0,94.75
150203,700000.0,2023,4,2023-04-01,East,Bedok,4.0,2.0,93.0,94.75
150202,402000.0,2023,4,2023-04-01,East,Bedok,4.0,2.0,92.0,55.25
150201,438000.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,95.0,55.75
150200,475000.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,92.0,55.333333333333336
150199,430000.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,92.0,53.916666666666664
150198,685000.0,2023,4,2023-04-01,East,Bedok,4.0,20.0,85.0,81.66666666666667
150197,474500.0,2023,4,2023-04-01,East,Bedok,4.0,8.0,92.0,54.0
150196,495000.0,2023,4,2023-04-01,East,Bedok,4.0,11.0,92.0,54.25
150195,488000.0,2023,4,2023-04-01,East,Bedok,4.0,14.0,92.0,54.083333333333336
150194,501888.0,2023,4,2023-04-01,East,Bedok,4.0,5.0,93.0,60.5
150193,465000.0,2023,4,2023-04-01,East,Bedok,4.0,8.0,92.0,55.333333333333336
150192,825000.0,2023,4,2023-04-01,East,Bedok,4.0,11.0,87.0,86.08333333333333
150191,792000.0,2023,4,2023-04-01,East,Bedok,4.0,11.0,87.0,86.08333333333333
150190,351000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,68.0,57.083333333333336
150189,328000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,68.0,56.083333333333336
150188,350000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,68.0,56.083333333333336
150187,420000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,82.0,57.166666666666664
150186,440000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,68.0,92.66666666666667
150185,382000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,76.0,59.833333333333336
150184,360000.0,2023,4,2023-04-01,East,Bedok,3.0,8.0,74.0,60.083333333333336
150183,390000.0,2023,4,2023-04-01,East,Bedok,3.0,8.0,73.0,59.083333333333336
150182,379000.0,2023,4,2023-04-01,East,Bedok,3.0,8.0,67.0,53.833333333333336
150181,350000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,73.0,54.0
150180,446000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,88.0,54.0
150179,335000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,59.0,51.833333333333336
150178,377000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,68.0,57.25
150177,380000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,67.0,58.25
150176,365000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,68.0,57.333333333333336
150175,360000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,70.0,61.416666666666664
150174,406800.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,67.0,57.333333333333336
150173,350000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,68.0,58.166666666666664
150172,383000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,67.0,62.333333333333336
150171,375000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,68.0,56.083333333333336
150170,352000.0,2023,4,2023-04-01,East,Bedok,3.0,14.0,59.0,54.0
150169,370000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,68.0,55.333333333333336
150168,340000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,67.0,55.25
150167,308000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,59.0,54.0
150166,313000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,59.0,54.083333333333336
150165,368000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,68.0,56.166666666666664
150164,330000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,67.0,54.083333333333336
150163,355000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,67.0,54.083333333333336
150162,407000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,68.0,54.75
150161,410000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,82.0,55.333333333333336
150160,410000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,68.0,55.833333333333336
150159,385000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,68.0,54.916666666666664
150158,388000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,67.0,54.75
150157,415000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,82.0,53.333333333333336
150156,338000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,59.0,53.75
150155,325000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,59.0,53.833333333333336
150154,370000.0,2023,4,2023-04-01,East,Bedok,3.0,2.0,73.0,54.166666666666664
150153,335000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,60.0,62.083333333333336
150152,365000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,67.0,54.583333333333336
150151,383800.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,67.0,55.25
150150,365000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,68.0,56.0
150149,368000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,67.0,55.333333333333336
150148,365000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,67.0,54.75
150147,348000.0,2023,4,2023-04-01,East,Bedok,3.0,5.0,68.0,56.166666666666664
150146,355000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,67.0,55.333333333333336
150145,375000.0,2023,4,2023-04-01,East,Bedok,3.0,11.0,68.0,56.25
150144,948000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.5,2.0,163.0,56.333333333333336
150143,918000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.5,2.0,147.0,72.08333333333333
150142,853000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,5.0,112.0,87.33333333333333
150141,871888.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,5.0,113.0,93.91666666666667
150140,1018000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,14.0,113.0,93.91666666666667
150139,780000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,2.0,128.0,72.16666666666667
150138,728000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,5.0,117.0,56.583333333333336
150137,792000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,8.0,119.0,56.166666666666664
150136,755000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,5.0,119.0,56.166666666666664
150135,635000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,5.0,134.0,72.25
150134,600000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,2.0,123.0,53.75
150133,670000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,8.0,123.0,53.75
150132,628000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,14.0,118.0,56.75
150131,665000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,5.0,23.0,119.0,55.083333333333336
150130,800000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,5.0,91.0,87.33333333333333
150129,728000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,91.0,78.75
150128,910888.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,14.0,93.0,94.83333333333333
150127,847888.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,2.0,93.0,94.83333333333333
150126,845000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,93.0,94.91666666666667
150125,810000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,11.0,93.0,94.0
150124,760000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,17.0,95.0,77.41666666666667
150123,875000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,23.0,90.0,79.41666666666667
150122,480000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,5.0,99.0,56.583333333333336
150121,530000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,11.0,100.0,56.583333333333336
150120,490000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,11.0,91.0,57.25
150119,510000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,92.0,57.333333333333336
150118,466139.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,2.0,92.0,56.416666666666664
150117,478000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,91.0,57.833333333333336
150116,610000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,11.0,98.0,53.166666666666664
150115,488000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,92.0,54.5
150114,505000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,92.0,54.5
150113,540000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,11.0,92.0,55.166666666666664
150112,480000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,2.0,97.0,53.833333333333336
150111,498000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,92.0,54.5
150110,528000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,98.0,54.5
150109,455000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,5.0,92.0,55.25
150108,480000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,5.0,92.0,55.583333333333336
150107,480000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,93.0,56.833333333333336
150106,478888.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,92.0,55.416666666666664
150105,402888.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,2.0,91.0,57.916666666666664
150104,525000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,8.0,91.0,57.916666666666664
150103,800000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,4.0,11.0,88.0,88.5
150102,690000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,3.0,26.0,68.0,94.83333333333333
150101,675000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,3.0,14.0,68.0,94.83333333333333
150100,395000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,3.0,11.0,68.0,56.416666666666664
150099,393000.0,2023,4,2023-04-01,North-East,Ang Mo Kio,3.0,8.0,67.0,60.75
