_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,dist_to_marina_bay,latitude,longitude
152390,460000.0,2023,5,2023-05-01,East,Bedok,4.0,8.0,91.0,53.25,0.12563674902595467,1.3332985212474,103.936601473643
152391,480000.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,92.0,54.75,0.11292677996183631,1.32953994162628,103.9276500842
152392,460000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,92.0,54.75,0.1133198018258903,1.32868929343533,103.928893754255
152393,538000.0,2023,5,2023-05-01,East,Bedok,4.0,11.0,92.0,54.75,0.1133198018258903,1.32868929343533,103.928893754255
152415,588000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,105.0,76.58333333333333,0.1305370785542983,1.33593406213274,103.938866262286
152416,475000.0,2023,5,2023-05-01,East,Bedok,4.0,11.0,84.0,53.416666666666664,0.11581104008840848,1.32163299655185,103.938441289401
152417,368000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,82.0,51.666666666666664,0.11400744071927904,1.32281544267372,103.93545524391
152418,720000.0,2023,5,2023-05-01,East,Bedok,4.0,11.0,93.0,92.58333333333333,0.1065066522173983,1.32750585189984,103.923264046182
152419,570000.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,101.0,76.83333333333333,0.10753202209947843,1.32691137466792,103.924883893296
152420,708000.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,93.0,92.5,0.10645539384985447,1.3268704456533,103.923848194061
152421,608888.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,106.0,72.25,0.09665748285439824,1.33383104148884,103.90708968723
152422,638000.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,108.0,72.5,0.09594469583574217,1.33335887243418,103.906849069266
152423,668000.0,2023,5,2023-05-01,East,Bedok,4.0,8.0,104.0,64.75,0.09219112849642697,1.32585546338587,103.910598910975
152424,598000.0,2023,5,2023-05-01,East,Bedok,5.0,2.0,118.0,56.166666666666664,0.11788279814031988,1.32846320022376,103.933682843781
152425,680000.0,2023,5,2023-05-01,East,Bedok,5.0,8.0,118.0,56.166666666666664,0.11843155011833595,1.32822550655778,103.934469289425
152426,600888.0,2023,5,2023-05-01,East,Bedok,5.0,2.0,125.0,54.5,0.12981308611986186,1.3342332740943,103.93984305789
152399,433000.0,2023,5,2023-05-01,East,Bedok,4.0,2.0,92.0,55.75,0.11353558352830362,1.33358016248275,103.92421866691
152400,818000.0,2023,5,2023-05-01,East,Bedok,4.0,17.0,93.0,94.66666666666667,0.1268184766587228,1.33087094745916,103.940210775064
152401,800000.0,2023,5,2023-05-01,East,Bedok,4.0,14.0,93.0,94.66666666666667,0.1268184766587228,1.33087094745916,103.940210775064
152402,730000.0,2023,5,2023-05-01,East,Bedok,4.0,5.0,93.0,94.66666666666667,0.12596154143360816,1.32991427421905,103.940310513079
152403,868000.0,2023,5,2023-05-01,East,Bedok,4.0,17.0,93.0,94.58333333333333,0.1291668945862472,1.33196249675669,103.941467643694
152404,777500.0,2023,5,2023-05-01,East,Bedok,4.0,11.0,93.0,94.66666666666667,0.12623123867295827,1.3304987981324,103.939995686405
