_id,resale_price,year,month,timeseries_month,region,town,rooms,avg_storey,floor_area_sqm,remaining_lease,address,dist_to_marina_bay,latitude,longitude,postal_code,nearest_station_0,dist_to_station_0
156007,788000.0,2023,6,2023-06-01,East,Tampines,5.0,8.0,113.0,94.5,"494H, Tampines Street 45",13.73,1.36368314068034,103.95499248871,528494,Tampines East MRT,0.83
156008,650000.0,2023,6,2023-06-01,East,Tampines,5.0,2.0,119.0,72.83333333333333,"714, Tampines Street 71",12.0,1.36005190110954,103.937142900774,520714,Tampines MRT,1.61
156009,675000.0,2023,6,2023-06-01,East,Tampines,5.0,5.0,120.0,72.91666666666667,"715, Tampines Street 71",11.95,1.35955696952682,103.937031845348,520715,Tampines MRT,1.56
156010,605000.0,2023,6,2023-06-01,East,Tampines,5.0,2.0,121.0,64.83333333333333,"874, Tampines Street 84",11.09,1.35371258898409,103.931944756571,520874,Tampines MRT,1.16
156011,950000.0,2023,6,2023-06-01,East,Tampines,5.5,8.0,154.0,64.41666666666667,"941, Tampines Avenue 5",11.5,1.34943571232065,103.94073476034,520941,Tampines MRT,0.5
156012,900000.0,2023,6,2023-06-01,East,Tampines,5.5,8.0,146.0,64.91666666666667,"940, Tampines Avenue 5",11.55,1.34916983775073,103.941421249043,520940,Tampines MRT,0.52
156013,950000.0,2023,6,2023-06-01,East,Tampines,5.5,2.0,146.0,63.75,"858, Tampines Avenue 5",11.59,1.35429332820868,103.937594958874,520858,Tampines MRT,0.98
156014,866000.0,2023,6,2023-06-01,East,Tampines,5.5,5.0,146.0,61.5,"125, Tampines Street 11",12.13,1.34631420347479,103.950125275001,521125,Simei MRT,0.5
156015,975000.0,2023,6,2023-06-01,East,Tampines,5.5,11.0,150.0,60.25,"151, Tampines Street 12",11.91,1.35140047388047,103.943793356408,521151,Tampines MRT,0.88
156016,840000.0,2023,6,2023-06-01,East,Tampines,5.5,11.0,154.0,69.16666666666667,"230F, Tampines Street 24",12.85,1.35625417362515,103.950752703057,529230,Tampines East MRT,0.43
156017,868000.0,2023,6,2023-06-01,East,Tampines,5.5,5.0,147.0,71.58333333333333,"326, Tampines Street 32",13.31,1.35262855057464,103.95864453337,520326,Tampines East MRT,0.6
156018,885000.0,2023,6,2023-06-01,East,Tampines,5.5,8.0,147.0,71.58333333333333,"328, Tampines Street 32",13.31,1.35316617534528,103.958287519034,520328,Tampines East MRT,0.53
156019,900000.0,2023,6,2023-06-01,East,Tampines,5.5,8.0,146.0,64.41666666666667,"896A, Tampines Street 81",10.75,1.34859717844799,103.932546348288,521896,Tampines MRT,0.74
156020,895000.0,2023,6,2023-06-01,East,Tampines,5.5,8.0,146.0,63.833333333333336,"863, Tampines Street 83",11.52,1.35545983628464,103.935614377579,520863,Tampines MRT,1.14
156021,252000.0,2023,6,2023-06-01,Central,Toa Payoh,2.0,2.0,43.0,43.083333333333336,"56, Lor 4 Toa Payoh",6.04,1.33702929645869,103.850382795362,310056,Braddell MRT,0.55
156022,265000.0,2023,6,2023-06-01,Central,Toa Payoh,2.0,11.0,43.0,43.083333333333336,"55, Lor 5 Toa Payoh",6.06,1.33735976862599,103.85119779562,310055,Braddell MRT,0.6
156023,300000.0,2023,6,2023-06-01,Central,Toa Payoh,2.0,11.0,50.0,59.166666666666664,"51, Lor 6 Toa Payoh",6.08,1.33778337648439,103.852507455855,310051,Braddell MRT,0.7
156024,270000.0,2023,6,2023-06-01,Central,Toa Payoh,2.0,11.0,43.0,59.083333333333336,"52, Lor 6 Toa Payoh",6.13,1.33824914332833,103.852481978622,310052,Braddell MRT,0.68
156025,270000.0,2023,6,2023-06-01,Central,Toa Payoh,2.0,2.0,43.0,59.083333333333336,"52, Lor 6 Toa Payoh",6.13,1.33824914332833,103.852481978622,310052,Braddell MRT,0.68
156026,593000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,11.0,68.0,92.75,"9, Joo Seng Road",6.06,1.33486707970684,103.879734921646,361009,Bartley MRT,0.85
156027,717000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,14.0,68.0,94.25,"131A, Lor 1 Toa Payoh",6.38,1.33843987383953,103.843390114067,311131,Caldecott MRT,0.38
156028,360000.0,2023,6,2023-06-01,Central,Toa Payoh,3.0,11.0,65.0,48.166666666666664,"163, Lor 1 Toa Payoh",5.69,1.33206060664774,103.84410502428,310163,Toa Payoh MRT,0.38
